"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","Q1","att_1","att_2","comp_1","comp_2","auto_1","auto_1_ad","ad_1","resp_software1_10","resp_human1_10","liable_firm1_1","liable_human1_1","liab_text1","comp_3","co_1","co_1_ad","ad_2","resp_software2_10","resp_human2_10","liab_firm2_1","liab_human2_1","liab_text2","comp_4","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","PROLIFIC_PID"
"2023-10-23 12:36:01","2023-10-23 12:38:43","0","Anonymized","100","161","1","2023-10-23 12:38:43","R_2fdjgrpAP52prHY","","","","","Anonymized","Anonymized","anonymous","EN","1","5ea0b664c2b7320a4aef95af","2","2","2","4","","","","","","","","","","4","","","63","100","63","89","Ultimately the human is responsible because he wasnt paying attention. But it could also depend on the auto pilot's ability to stop at stop signs.","1","1","","3","","31","4","","1","59","5ea0b664c2b7320a4aef95af"
"2023-10-23 12:35:18","2023-10-23 12:38:45","0","Anonymized","100","207","1","2023-10-23 12:38:46","R_3oBiXTaZr1XyUwW","","","","","Anonymized","Anonymized","anonymous","EN","1","5ea92954ef7ece00096faf5a","2","2","2","4","","","","","","","","","","","4","1","21","100","7","96","Aeon copilot is just a tool being used to improve driving. The human still needs to be in control of the vehicle and watch out for potential issues.","1","2","","2","","27","4","","1","61","5ea92954ef7ece00096faf5a"
"2023-10-23 12:27:17","2023-10-23 12:38:47","0","Anonymized","100","690","1","2023-10-23 12:38:48","R_1FKxmVXA2PgahYv","","","","","Anonymized","Anonymized","anonymous","EN","1","60f07d8c1de076bcea9e0d44","2","2","2","4","","","","","","","","","","2","","","50","50","50","50","I think this situation could not have occurred without both actors. Both are involved and generate a tertiary field of responsibility that they both stand in.","1","1","","4","","27","4","","1","10","60f07d8c1de076bcea9e0d44"
"2023-10-23 12:28:52","2023-10-23 12:38:53","0","Anonymized","100","601","1","2023-10-23 12:38:54","R_cvCtXNSwttbNaLL","","","","","Anonymized","Anonymized","anonymous","EN","1","5c1ebf5f658e9200017ae7e9","2","2","2","4","","","","","","","","","","2","","","14","87","1","87","I am of the opinion that even if a machine is fully automatic, but allows human supervision, during the accident the man has the responsibility to remain alert and during an accident he is partly responsible.","1","2","","3","","46","4","","1","22","5c1ebf5f658e9200017ae7e9"
"2023-10-23 12:31:43","2023-10-23 12:38:56","0","Anonymized","100","433","1","2023-10-23 12:38:57","R_qCIvztUkWBvZfm9","","","","","Anonymized","Anonymized","anonymous","EN","1","587674406e2f8d00015c6148","2","2","2","4","","","","","","","","","","5","","","20","80","20","80","I think that the human driver is more liable for this accident because the human driver is the one that is in total control and is responsible for vehicle including knowing the capabilities of the vehicle knowing that the copilot is not a replacement for a human driver and it may fail.","1","1","","3","","33","4","","1","25","587674406e2f8d00015c6148"
"2023-10-23 12:32:22","2023-10-23 12:38:58","0","Anonymized","100","395","1","2023-10-23 12:38:58","R_2967Q6i40kGjnGv","","","","","Anonymized","Anonymized","anonymous","EN","1","5d0eb8f40c09d600174dca28","2","2","1","4","","6","1","90","18","90","20","Aeon is supposed to be in control from what I gather. The human used auto pilot.","2","","","","","","","","","","2","","1","","54","4","","2","0","5d0eb8f40c09d600174dca28"
"2023-10-23 12:26:21","2023-10-23 12:39:02","0","Anonymized","100","760","1","2023-10-23 12:39:03","R_r78MXNoGONtDEVr","","","","","Anonymized","Anonymized","anonymous","EN","1","64d631bbcf9c7ecdca600917","2","1","2","4","","6","1","100","70","100","0","Aeon is supposed to have a 92% less vehicle collisions than a human driver so if you decide to purchase this vehicle for that particular reason then you should not be at fault if a collision occurs, other than that, it defeats the purpose of having an autopilot vehicle and the company is liable for the accident.","2","","","","","","","","","","2","","1","","51","1","","1","30","64d631bbcf9c7ecdca600917"
"2023-10-23 12:35:53","2023-10-23 12:39:07","0","Anonymized","100","194","1","2023-10-23 12:39:08","R_Tqj0letVabaPMS5","","","","","Anonymized","Anonymized","anonymous","EN","1","5e349833001ff8468fda08c6","2","2","2","4","","","","","","","","","","4","","","100","100","50","100","Without knowing the capabilities that the system claims, the human is still the primary driver of the car and should be liable as they weren't paying attention","1","1","","3","","33","2","","1","60","5e349833001ff8468fda08c6"
"2023-10-23 12:33:06","2023-10-23 12:39:13","0","Anonymized","100","367","1","2023-10-23 12:39:14","R_2TNc8Qae3KkUT6B","","","","","Anonymized","Anonymized","anonymous","EN","1","6435b95691d542284002bc90","2","2","2","4","","","","","","","","","","","4","1","60","40","50","50","It is really hard to say as not enough information is given about the Copilot system. What level of capabilities does it have and when and how can it be used etc.","1","1","","3","","68","3","","1","60","6435b95691d542284002bc90"
"2023-10-23 12:35:50","2023-10-23 12:39:13","0","Anonymized","100","202","1","2023-10-23 12:39:14","R_3npyeqUU3KpZcoA","","","","","Anonymized","Anonymized","anonymous","EN","1","60ae54561666056b2558ba4d","2","2","2","4","","","","","","","","","","","5","1","80","20","80","20","It's hard to tell because I don't know how much this system controls the car.  But I think the system would be more to blame if it functions as an autopilot.  ","1","1","","6","Mix","40","7","","1","30","60ae54561666056b2558ba4d"
"2023-10-23 12:37:23","2023-10-23 12:39:22","0","Anonymized","100","119","1","2023-10-23 12:39:23","R_1OxkrymvnMFbQ9Z","","","","","Anonymized","Anonymized","anonymous","EN","1","5f47d4feb90d14217bceb6e9","2","1","1","4","","","","","","","","","","","3","1","49","65","64","73","They are both liable but the company makes certain claims about the ability to avoid crashes so they are more liable.","1","1","","3","","27","5","","1","51","5f47d4feb90d14217bceb6e9"
"2023-10-23 12:32:38","2023-10-23 12:39:32","0","Anonymized","100","414","1","2023-10-23 12:39:33","R_Wrl1ftmJLPjFuKt","","","","","Anonymized","Anonymized","anonymous","EN","1","6294e10a4c08ea03e58e177c","2","2","2","4","","","","","","","","","","4","","","50","50","50","50","Given the current state of self-driving cars, I think it is irresponsible for the human driver to become careless while operating the vehicle. They share blame with the vehicle manufacturer who sold a vehicle that wasn't road-ready.","1","1","","3","","36","4","","1","60","6294e10a4c08ea03e58e177c"
"2023-10-23 12:36:26","2023-10-23 12:39:35","0","Anonymized","100","188","1","2023-10-23 12:39:35","R_1IQ1bA5E2G9jh45","","","","","Anonymized","Anonymized","anonymous","EN","1","593444cd7f60d200011e5798","2","2","2","4","6","","","100","0","100","0","The autopilot was switched on, which indicates that the human is not responsible. In this case, the autopilot failed. ","2","","","","","","","","","","2","","2","","49","7","","1","85","593444cd7f60d200011e5798"
"2023-10-23 12:31:02","2023-10-23 12:39:38","0","Anonymized","100","515","1","2023-10-23 12:39:39","R_12gVvViuCPvndf9","","","","","Anonymized","Anonymized","anonymous","EN","1","628f9ef985fa6d3dc816672c","2","2","2","4","","","","","","","","","","","2","1","70","60","70","80","I think both are liable but the human driver is a little more liable because they were there in person and could have intervened. The only exception to this would be if Aeon's Copilot had no way for the human driver to interfere with the Copilot like with a button that could deactivate it to take control manually, then the company would be more liable.","1","1","","5","","31","4","","2","30","628f9ef985fa6d3dc816672c"
"2023-10-23 12:36:28","2023-10-23 12:39:41","0","Anonymized","100","192","1","2023-10-23 12:39:41","R_3GvTowu7sBV1kMh","","","","","Anonymized","Anonymized","anonymous","EN","1","601b28841ca7bb2f8edaa293","2","1","2","4","5","","","25","80","15","70","I think the human driver is more liable unless Aeon promises that the vehicle can be utilized without being monitored by the human.  This is because maintaining the existing social norms is arguably more fair until self-driving mechanisms have improved.  ","2","","","","","","","","","","1","","3","","32","3","","1","30","601b28841ca7bb2f8edaa293"
"2023-10-23 12:35:20","2023-10-23 12:39:41","0","Anonymized","100","261","1","2023-10-23 12:39:42","R_3rY64znrM7eBGEb","","","","","Anonymized","Anonymized","anonymous","EN","1","632ccf5fdb3a004dec4919a2","2","2","2","4","","","","","","","","","","","5","1","96","72","71","62","I feel like there should be some type of insurance that takes that fault. I feel the human driver is more liable since it is their vehicle that caused the accident. ","2","1","","3","","41","4","","1","1","632ccf5fdb3a004dec4919a2"
"2023-10-23 12:34:24","2023-10-23 12:39:54","0","Anonymized","100","329","1","2023-10-23 12:39:55","R_2cBksD3g5ZH667s","","","","","Anonymized","Anonymized","anonymous","EN","1","6501ffd0811ee51f40dbc8f1","2","1","2","4","6","","","100","100","100","100","both are equally responsible ","2","","","","","","","","","","2","","3","","58","1","","1","9","6501ffd0811ee51f40dbc8f1"
"2023-10-23 12:27:52","2023-10-23 12:39:59","0","Anonymized","100","727","1","2023-10-23 12:40:00","R_2v7EdT5o7uYab7a","","","","","Anonymized","Anonymized","anonymous","EN","1","6509bd2dd6e135ced062c241","2","2","2","4","4","","","0","100","0","100","I do not think we should release the responsibility onto anyone accept the driver. The driver needs to still be accountable. ","3","","","","","","","","","","2","","3","","58","8","2 year degree AA","1","72","6509bd2dd6e135ced062c241"
"2023-10-23 12:32:27","2023-10-23 12:40:01","0","Anonymized","100","453","1","2023-10-23 12:40:02","R_25zlv8qhadbllb3","","","","","Anonymized","Anonymized","anonymous","EN","1","63c657d8e7734108a9b52587","2","2","2","4","","","","","","","","","","","4","1","29","53","54","53","Because the vehicle is under their maintenance.","1","2","","3","","49","5","","1","58","63c657d8e7734108a9b52587"
"2023-10-23 12:23:50","2023-10-23 12:40:02","0","Anonymized","100","971","1","2023-10-23 12:40:02","R_1oGuqldGnAUXuxQ","","","","","Anonymized","Anonymized","anonymous","EN","1","647c6b79d9cc348d9d862485","1","2","2","4","","2","1","51","9","51","30","Deciding who is responsible for the accident between Aeon, the company, and the human driver depends on what happened. It's important to look into things like whether the driver made a mistake, if the vehicle was properly maintained, and if everyone followed safety rules before saying who is at fault.","2","","","","","","","","","","1","","3","","53","5","","1","80","647c6b79d9cc348d9d862485"
"2023-10-23 12:35:51","2023-10-23 12:40:03","0","Anonymized","100","251","1","2023-10-23 12:40:03","R_AyXTnrjAh0IQobn","","","","","Anonymized","Anonymized","anonymous","EN","1","643ebf44db98b64228ffb5a1","2","2","2","4","","","","","","","","","","4","","","0","100","0","100","The human is more liable because they weren't paying attention.","1","1","","3","","58","3","","1","1","643ebf44db98b64228ffb5a1"
"2023-10-23 12:30:58","2023-10-23 12:40:05","0","Anonymized","100","546","1","2023-10-23 12:40:05","R_e41T8nTwFFbQnkt","","","","","Anonymized","Anonymized","anonymous","EN","1","60e609da2d6d4ebe291bcbaf","2","2","2","4","","","","","","","","","","","4","1","100","0","100","50","The company is more liable since the purpose of the vehicle is to be self driving. the driver was acting under the assumption the vehicle would work as advertised and it didnt due to the vehicles error.","1","1","","1","","25","4","","1","25","60e609da2d6d4ebe291bcbaf"
"2023-10-23 12:37:29","2023-10-23 12:40:05","0","Anonymized","100","155","1","2023-10-23 12:40:06","R_2CjrF7NNTDDy8ND","","","","","Anonymized","Anonymized","anonymous","EN","1","62c6ff08253faea76eb548ed","2","2","2","4","","","","","","","","","","4","","","19","84","19","85","The human driver ultimately acknowledges the risks associated with the self-driving system. The human looked away from the road, and as a result, caused a vehicle collision.","1","1","","3","","29","4","","1","28","62c6ff08253faea76eb548ed"
"2023-10-23 12:35:54","2023-10-23 12:40:10","0","Anonymized","100","255","1","2023-10-23 12:40:10","R_3CUkjdIgu32KVCu","","","","","Anonymized","Anonymized","anonymous","EN","1","6126ecc3ebef11936ed8bfcb","2","2","1","4","","","","","","","","","","","3","1","51","99","51","89","The human driver took his eyes off the road and crashed. ","2","2","","3","","50","3","","1","0","6126ecc3ebef11936ed8bfcb"
"2023-10-23 12:33:57","2023-10-23 12:40:10","0","Anonymized","100","372","1","2023-10-23 12:40:11","R_1i4nqcMoiqa4i3P","","","","","Anonymized","Anonymized","anonymous","EN","1","5ff07b5ee7a1d23e719e421e","2","2","2","4","","5","1","85","60","75","70","I think they are both responsible. The company if they guaranteed no accidents, and the human because he was not monitoring the driving.","2","","","","","","","","","","2","","3","","69","3","","1","0","5ff07b5ee7a1d23e719e421e"
"2023-10-23 12:24:16","2023-10-23 12:40:11","0","Anonymized","100","955","1","2023-10-23 12:40:12","R_2urqDyfnSTKMMJy","","","","","Anonymized","Anonymized","anonymous","EN","1","5c4d5328889752000156a11d","2","2","2","4","","","","","","","","","","4","","","41","89","54","86","I think the human driver is more liable for the accident because the term ""copilot"" designates a cooperative role for the vehicle and its automated functions and because every driver learns or ought to have learned that they are responsible for the safety of their vehicle; it seems as though only if a broad legal and social shift in norms accompanying a far clearer technological shift to full or virtually full AI control of vehicles occurs, explicitly removing from humans responsibility for ensuring safe vehicle operation, could the human escape primary responsibility for this type of accident. It also seems like Aeon deserves some liability may have contributed to creating a climate of ambiguity by its copilot language and because noticing a stop sign is something that an AI purporting to navigate the roads should have managed -- a typical and predictable rather than a bizarre stimulus to be able to interpret. ","1","1","","3","","51","4","","1","8","5c4d5328889752000156a11d"
"2023-10-23 12:29:40","2023-10-23 12:40:12","0","Anonymized","100","631","1","2023-10-23 12:40:12","R_3L4LpDgv74PgDll","","","","","Anonymized","Anonymized","anonymous","EN","1","5a8f13595292b80001235e09","2","2","2","4","6","","","100","0","100","0","They had the autopilot system on. The system should have been able to perform this maneuver. ","2","","","","","","","","","","1","","5","","37","4","","1","55","5a8f13595292b80001235e09"
