"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","ic","prolific_id","att_1","att_2","comp_1","comp_2","auto_1","control_auto_10","hands_off_auto_10","watch_auto_10","nap_auto_10","comp_3","co_1","control_co_10","hands_off_co_10","watch_co_10","nap_co_10","comp_3.1","unsafe_self_10","worried_self_10","unsafe_others_10","worried_others_10","likely_others_10","likely_self_10","concern_others_10","concern_self_10","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","education","education_8_TEXT","license","ai_knowledge_1","workerID","hitID","assignmentId","TimeVehicleStopped"
"2024-01-02 09:00:54","2024-01-02 09:03:50","0","Anonymized","100","175","1","2024-01-02 09:03:50","R_7uBlwXf9HJwsmuB","","","","","Anonymized","Anonymized","anonymous","EN","1","616b31ed290cd15ac45bae2f","2","1","2","4","5","67","69","39","19","1","","","","","","","65","61","70","60","62","56","42","63","2","","3","","20","3","","1","23","","","","17.05"
"2024-01-02 09:00:18","2024-01-02 09:04:00","0","Anonymized","100","221","1","2024-01-02 09:04:01","R_7ZgKeYy0g1x8YN3","","","","","Anonymized","Anonymized","anonymous","EN","1","61151fdceebe67102a0983ad","2","2","2","4","","","","","","","6","17","32","0","3","1","79","60","86","78","25","17","25","40","2","","3","","39","4","","1","18","","","","9.14"
"2024-01-02 08:56:04","2024-01-02 09:04:19","0","Anonymized","100","495","1","2024-01-02 09:04:20","R_6QAkCXQwQ3rlgVy","","","","","Anonymized","Anonymized","anonymous","EN","1","60bd323a49b6181b8ccf9ad5","2","2","2","4","5","30","40","0","0","1","","","","","","","75","80","80","90","85","75","80","85","1","","5","","44","4","","1","60","","","","11.06"
"2024-01-02 08:58:22","2024-01-02 09:04:25","0","Anonymized","100","363","1","2024-01-02 09:04:26","R_1jI2KEBFvkb73hv","","","","","Anonymized","Anonymized","anonymous","EN","1","5a792c898fe2dc0001058c3b","2","2","2","4","","","","","","","5","89","67","55","16","1","75","83","88","82","50","76","91","50","2","","3","","36","4","","2","7","","","","18.30"
"2024-01-02 08:59:41","2024-01-02 09:04:26","0","Anonymized","100","285","1","2024-01-02 09:04:26","R_7Okv0ZEvqqgOGsU","","","","","Anonymized","Anonymized","anonymous","EN","1","63cff9aa9988e565441d1db6","2","2","2","4","","","","","","","5","0","0","0","0","1","100","100","81","89","79","10","84","100","1","","3","","25","4","","1","81","","","","0.40"
"2024-01-02 09:00:44","2024-01-02 09:04:27","0","Anonymized","100","223","1","2024-01-02 09:04:28","R_5KPZ5Ul1EoHgTcP","","","","","Anonymized","Anonymized","anonymous","EN","1","5b215747cd0abe00014fa2f6","2","2","2","4","","","","","","","4","39","55","22","0","1","37","29","71","97","40","28","73","41","2","","3","","36","5","","1","41","","","","17.51"
"2024-01-02 08:59:25","2024-01-02 09:04:32","0","Anonymized","100","307","1","2024-01-02 09:04:33","R_1JR9MGNzni2XJM2","","","","","Anonymized","Anonymized","anonymous","EN","1","651d7edc1eea1d251ec20d6f","2","2","2","4","4","70","70","0","5","1","","","","","","","36","30","70","80","34","30","80","40","2","","3","","48","4","","1","66","","","","18.04"
"2024-01-02 09:01:48","2024-01-02 09:05:03","0","Anonymized","100","195","1","2024-01-02 09:05:04","R_1r0b1gOFBUZrRqG","","","","","Anonymized","Anonymized","anonymous","EN","1","5fdcdc50bbdf7f2dbc77c1da","2","2","2","4","","","","","","","3","7","14","0","0","1","93","96","88","93","87","97","93","71","1","","3","","30","4","","1","2","","","","17.41"
"2024-01-02 09:01:05","2024-01-02 09:05:12","0","Anonymized","100","246","1","2024-01-02 09:05:12","R_6lUhmSdHPAbOOR3","","","","","Anonymized","Anonymized","anonymous","EN","1","5c28feff5ffcb7000128a541","2","2","2","4","6","0","0","0","0","1","","","","","","","50","60","60","50","30","10","100","50","1","","3","","50","4","","1","65","","","","7.11"
"2024-01-02 09:02:07","2024-01-02 09:05:24","0","Anonymized","100","197","1","2024-01-02 09:05:25","R_1PB6qknNjGuz37x","","","","","Anonymized","Anonymized","anonymous","EN","1","606494356a5fe78b777c009f","2","1","2","4","","","","","","","3","5","35","0","0","2","70","70","80","75","70","70","70","75","2","","3","","25","4","","1","60","","","","8.18"
"2024-01-02 08:59:59","2024-01-02 09:05:25","0","Anonymized","100","325","1","2024-01-02 09:05:25","R_7RljilggRVAQ0w1","","","","","Anonymized","Anonymized","anonymous","EN","1","60ff3a07d734239b4406270b","2","2","2","4","5","0","0","0","0","1","","","","","","","66","81","71","81","71","66","72","65","2","","3","","25","5","","1","19","","","","17.10"
"2024-01-02 09:00:33","2024-01-02 09:05:37","0","Anonymized","100","304","1","2024-01-02 09:05:38","R_71rHZ7N8nMmp5JL","","","","","Anonymized","Anonymized","anonymous","EN","1","6468d88fa1684ebf0fcdb5ff","2","2","2","4","6","100","100","100","100","1","","","","","","","70","70","71","70","71","71","60","70","2","","3","","25","4","","1","60","","","","17.77"
"2024-01-02 09:01:46","2024-01-02 09:05:46","0","Anonymized","100","240","1","2024-01-02 09:05:46","R_75x48Ze7RhiXuFP","","","","","Anonymized","Anonymized","anonymous","EN","1","653a80f1b0ec4933ba516d7f","2","1","2","4","","","","","","","4","29","77","30","0","1","69","72","70","79","68","72","83","37","2","","3","","46","4","","1","0","","","","17.46"
"2024-01-02 09:00:04","2024-01-02 09:06:02","0","Anonymized","100","358","1","2024-01-02 09:06:03","R_7JFrHyzXuQp4x6O","","","","","Anonymized","Anonymized","anonymous","EN","1","6104675cc2ee17308b143bae","2","2","2","4","5","64","66","60","27","1","","","","","","","70","59","69","74","61","64","64","66","2","","3","","25","4","","1","56","","","","16.99"
"2024-01-02 09:03:59","2024-01-02 09:06:09","0","Anonymized","100","129","1","2024-01-02 09:06:10","R_1haNWVoAMqet6J1","","","","","Anonymized","Anonymized","anonymous","EN","1","5f4962321798ec4bf94a655f","2","2","2","4","","","","","","","5","19","25","60","3","1","71","75","76","75","78","76","72","78","1","","3","","38","4","","1","58","","","","7.39"
"2024-01-02 09:00:19","2024-01-02 09:06:13","0","Anonymized","100","354","1","2024-01-02 09:06:14","R_7PnkyLdiZkijGwo","","","","","Anonymized","Anonymized","anonymous","EN","1","5eb339ee6290bc124b8549a6","2","2","2","4","","","","","","","2","51","51","11","0","2","19","21","19","28","36","65","17","30","2","","3","","47","3","","1","11","","","","16.67"
"2024-01-02 09:03:51","2024-01-02 09:06:46","0","Anonymized","100","175","1","2024-01-02 09:06:47","R_5aisR92J7kR13ih","","","","","Anonymized","Anonymized","anonymous","EN","1","5e2ba083f420f01f6e81c5ae","2","2","2","4","5","50","30","100","15","1","","","","","","","70","60","72","72","55","56","69","68","2","","2","","33","5","","1","51","","","","16.86"
"2024-01-02 09:02:19","2024-01-02 09:06:47","0","Anonymized","100","267","1","2024-01-02 09:06:47","R_5EiLIFTKCLSjq6V","","","","","Anonymized","Anonymized","anonymous","EN","1","656927224bde2a6c9da08719","2","1","1","4","6","68","82","60","6","1","","","","","","","50","60","59","60","79","43","86","61","2","","1","","21","1","","1","74","","","","10.56"
"2024-01-02 09:02:23","2024-01-02 09:07:10","0","Anonymized","100","287","1","2024-01-02 09:07:11","R_724ieJzIC9DfyJH","","","","","Anonymized","Anonymized","anonymous","EN","1","5e26762aa8c1118a9d578c4d","2","2","2","4","","","","","","","2","0","0","0","0","1","100","100","100","60","90","50","70","80","1","","1","","33","4","","2","40","","","","16.28"
"2024-01-02 09:00:44","2024-01-02 09:07:14","0","Anonymized","100","390","1","2024-01-02 09:07:15","R_53YdKq9ZcsCeLAt","","","","","Anonymized","Anonymized","anonymous","EN","1","5bc32eb1518d030001358396","2","1","2","4","6","89","100","41","0","1","","","","","","","0","0","100","100","91","0","97","33","1","","3","","38","4","","1","58","","","","18.18"
"2024-01-02 09:02:12","2024-01-02 09:07:22","0","Anonymized","100","309","1","2024-01-02 09:07:22","R_733oCkfNQVk39CG","","","","","Anonymized","Anonymized","anonymous","EN","1","6564b279c75a09e2e42f9550","2","2","2","4","6","33","30","60","5","2","","","","","","","84","85","65","45","50","45","77","87","2","","1","","29","4","","1","22","","","","8.00"
"2024-01-02 09:01:11","2024-01-02 09:07:51","0","Anonymized","100","400","1","2024-01-02 09:07:52","R_3RVuABaqUe866uu","","","","","Anonymized","Anonymized","anonymous","EN","1","65729e86cc6f8b01ab069219","2","2","2","4","5","0","8","8","0","1","","","","","","","100","100","100","90","85","85","80","90","2","","1","","33","3","","1","40","","","","8.60"
"2024-01-02 09:04:46","2024-01-02 09:07:58","0","Anonymized","100","192","1","2024-01-02 09:07:59","R_5egTNS8alK5v9qV","","","","","Anonymized","Anonymized","anonymous","EN","1","60e4ecb6852fd32e0c49f19a","2","2","2","4","","","","","","","5","61","77","62","68","2","84","68","77","74","67","71","19","73","1","","1","","28","1","","1","66","","","","1.74"
"2024-01-02 09:03:37","2024-01-02 09:08:08","0","Anonymized","100","270","1","2024-01-02 09:08:08","R_7IiYynrmGFHEq5j","","","","","Anonymized","Anonymized","anonymous","EN","1","63d1756ed0c494070d6f77d0","2","2","2","4","","","","","","","6","60","80","70","10","2","60","70","70","60","60","20","60","80","1","","3","","29","4","","1","60","","","","19.32"
"2024-01-02 09:01:35","2024-01-02 09:08:10","0","Anonymized","100","395","1","2024-01-02 09:08:11","R_11Fc9xvDjzjW6lV","","","","","Anonymized","Anonymized","anonymous","EN","1","5acfc4943a859300016c47b3","2","2","2","4","","","","","","","5","30","35","0","0","2","100","100","100","100","70","100","100","90","1","","3","","33","1","","2","20","","","","18.14"
"2024-01-02 09:03:49","2024-01-02 09:08:11","0","Anonymized","100","262","1","2024-01-02 09:08:12","R_1hcHVDE0OVL85ry","","","","","Anonymized","Anonymized","anonymous","EN","1","64045adff6fa742a6d7f4409","2","2","2","4","5","0","0","0","0","1","","","","","","","100","100","100","100","100","100","100","85","2","","3","","51","1","","1","51","","","","10.20"
"2024-01-02 08:58:46","2024-01-02 09:08:17","0","Anonymized","100","571","1","2024-01-02 09:08:18","R_6my8zlPE4LaMLex","","","","","Anonymized","Anonymized","anonymous","EN","1","63d672fd60ac772cd04cc33b","2","2","1","4","","","","","","","6","12","5","17","0","1","66","58","71","69","71","77","71","83","1","","1","","34","3","","2","5","","","",""
"2024-01-02 09:01:44","2024-01-02 09:08:21","0","Anonymized","100","396","1","2024-01-02 09:08:21","R_14yhDrWbvLNl5vz","","","","","Anonymized","Anonymized","anonymous","EN","1","63f77ab51428a164ec2edbab","2","2","2","4","5","70","74","0","0","2","","","","","","","45","100","100","100","79","39","93","100","1","","2","","19","1","","1","61","","","","16.81"
"2024-01-02 09:05:09","2024-01-02 09:08:21","0","Anonymized","100","191","1","2024-01-02 09:08:21","R_7fvVHqMis1IYE9O","","","","","Anonymized","Anonymized","anonymous","EN","1","5a86357bae9a0b0001a9f14e","2","1","2","4","","","","","","","4","0","0","0","0","2","91","20","10","10","39","30","60","18","1","","3","","44","3","","1","11","","","","1.73"
"2024-01-02 09:02:26","2024-01-02 09:08:29","0","Anonymized","100","362","1","2024-01-02 09:08:29","R_1plszLxYfGUDC90","","","","","Anonymized","Anonymized","anonymous","EN","1","653efdb0f60588dbb6c205cf","2","2","2","4","","","","","","","5","43","59","58","65","1","53","68","61","43","61","62","60","41","1","","1","","40","4","","1","83","","","","19.32"
"2024-01-02 09:04:45","2024-01-02 09:08:33","0","Anonymized","100","227","1","2024-01-02 09:08:33","R_5tsuGqe4nxdlRSN","","","","","Anonymized","Anonymized","anonymous","EN","1","5e4f1b00508a16000b0978ff","2","2","2","4","5","87","81","78","62","1","","","","","","","70","71","67","65","73","58","81","74","2","","3","","33","4","","1","74","","","","16.59"
"2024-01-02 09:01:17","2024-01-02 09:08:37","0","Anonymized","100","440","1","2024-01-02 09:08:37","R_7kcAjeyJl8bzIqW","","","","","Anonymized","Anonymized","anonymous","EN","1","6557aae99c99c1c63fdf2a20","2","2","2","4","6","40","20","55","4","1","","","","","","","60","55","55","70","45","45","55","45","2","","3","","50","5","","1","35","","","","19.32"
"2024-01-02 09:04:00","2024-01-02 09:08:50","0","Anonymized","100","290","1","2024-01-02 09:08:51","R_1U95YKZ7jK1b1nQ","","","","","Anonymized","Anonymized","anonymous","EN","1","62e2f07641ec065b97e4fcd3","2","2","1","4","6","30","45","30","10","1","","","","","","","60","70","65","65","54","40","65","60","1","","3","","48","3","","1","70","","","","16.54"
"2024-01-02 09:01:54","2024-01-02 09:09:20","0","Anonymized","100","446","1","2024-01-02 09:09:21","R_6H8Azg4DcAChpsv","","","","","Anonymized","Anonymized","anonymous","EN","1","5e1ded90e47974143a8d81da","2","2","2","4","","","","","","","6","0","50","0","0","1","70","100","100","75","100","70","100","100","2","","1","","69","4","","2","25","","","","17.93"
"2024-01-02 09:01:39","2024-01-02 09:09:21","0","Anonymized","100","461","1","2024-01-02 09:09:21","R_1sB1o2uRXEKd1qH","","","","","Anonymized","Anonymized","anonymous","EN","1","62dd47968d609bcb40a8f5ee","2","2","2","4","","","","","","","4","17","31","8","0","1","81","76","70","70","60","76","70","75","2","","3","","55","3","","1","20","","","","17.98"
"2024-01-02 09:03:11","2024-01-02 09:09:27","0","Anonymized","100","376","1","2024-01-02 09:09:28","R_5QllwCSHOdn2QQI","","","","","Anonymized","Anonymized","anonymous","EN","1","636efe3b7a4010c9eea5fb87","2","2","2","4","","","","","","","4","97","97","95","92","1","30","34","40","44","42","34","39","33","2","","4","","99","4","","1","76","","","","17.81"
"2024-01-02 09:04:54","2024-01-02 09:09:40","0","Anonymized","100","286","1","2024-01-02 09:09:41","R_6CCaLl7V3Hyqcwb","","","","","Anonymized","Anonymized","anonymous","EN","1","655fa181e4a69a513fd68aa0","2","2","2","4","4","49","49","51","18","1","","","","","","","52","53","49","49","51","49","52","89","2","","1","","20","1","","1","61","","","","15.29"
"2024-01-02 09:02:17","2024-01-02 09:09:46","0","Anonymized","100","448","1","2024-01-02 09:09:46","R_5PIuMWH73ToJcwp","","","","","Anonymized","Anonymized","anonymous","EN","1","5a8b61fcf1408d000176b02f","2","2","2","4","5","5","10","0","0","1","","","","","","","100","100","100","100","90","80","100","100","2","","3","","66","1","","1","51","","","","7.77"
"2024-01-02 09:01:46","2024-01-02 09:09:58","0","Anonymized","100","492","1","2024-01-02 09:09:59","R_1q8RKiT5Ou3ovNp","","","","","Anonymized","Anonymized","anonymous","EN","1","63ecea8502b357005ab3311a","2","2","2","4","6","10","20","25","0","1","","","","","","","70","70","70","80","60","70","60","40","2","","3","","47","3","","1","40","","","","17.64"
"2024-01-02 09:06:12","2024-01-02 09:09:59","0","Anonymized","100","226","1","2024-01-02 09:09:59","R_3dLIoOgv5OI1QDk","","","","","Anonymized","Anonymized","anonymous","EN","1","652ff05b16b0990c27dd6c75","2","1","2","4","4","58","39","44","7","1","","","","","","","66","63","62","54","68","59","69","63","1","","3","","25","3","","1","60","","","","17.99"
"2024-01-02 08:59:57","2024-01-02 09:10:02","0","Anonymized","100","605","1","2024-01-02 09:10:03","R_3q44uXFBPQbicLf","","","","","Anonymized","Anonymized","anonymous","EN","1","574eab79c18847000e071119","2","2","2","4","","","","","","","4","25","5","5","0","1","100","100","60","55","55","50","50","100","2","","1","","42","3","","1","25","","","","9.69"
"2024-01-02 09:04:18","2024-01-02 09:10:15","0","Anonymized","100","356","1","2024-01-02 09:10:15","R_3OILN4WrSvyxUsy","","","","","Anonymized","Anonymized","anonymous","EN","1","636173dce29cfc5dbc14d0f2","2","2","2","4","5","61","60","19","0","1","","","","","","","40","39","71","60","62","38","71","71","1","","3","","38","3","","1","29","","","","19.30"
"2024-01-02 09:03:11","2024-01-02 09:10:18","0","Anonymized","100","426","1","2024-01-02 09:10:18","R_1xwQLWcaruk78v5","","","","","Anonymized","Anonymized","anonymous","EN","1","5994ce3dc825cf0001d7dd2d","2","2","2","4","6","65","65","55","0","2","","","","","","","60","35","75","70","60","60","85","50","2","","3","","74","3","","1","55","","","","18.14"
"2024-01-02 09:07:04","2024-01-02 09:10:20","0","Anonymized","100","195","1","2024-01-02 09:10:20","R_3esC9s3va5OW8UC","","","","","Anonymized","Anonymized","anonymous","EN","1","5e5291ff6c3d7d2a79ec869e","2","2","2","4","","","","","","","5","9","20","9","0","1","55","61","50","70","90","50","50","50","2","","3","","33","4","","1","10","","","","17.17"
"2024-01-02 09:05:00","2024-01-02 09:10:22","0","Anonymized","100","322","1","2024-01-02 09:10:23","R_6m6hr23TkKCmATL","","","","","Anonymized","Anonymized","anonymous","EN","1","60a7ba346d47f96dd56209cf","2","2","2","4","","","","","","","6","60","80","60","30","2","20","30","30","30","50","20","80","30","2","","3","","50","7","","1","60","","","",""
"2024-01-02 09:06:31","2024-01-02 09:10:24","0","Anonymized","100","232","1","2024-01-02 09:10:24","R_3uqESRdKWPUsFpf","","","","","Anonymized","Anonymized","anonymous","EN","1","6163b1de42ca011e8f413ca9","2","2","2","4","5","9","35","0","71","1","","","","","","","100","100","100","100","51","51","91","92","2","","3","","38","4","","1","20","","","","9.12"
"2024-01-02 09:06:33","2024-01-02 09:10:37","0","Anonymized","100","243","1","2024-01-02 09:10:38","R_6dWc1VT2t6H3gfF","","","","","Anonymized","Anonymized","anonymous","EN","1","60fe2c231a050242c1adda24","2","2","2","4","","","","","","","6","30","30","0","0","1","100","100","100","100","100","100","100","91","2","","3","","36","3","","1","20","","","","16.55"
"2024-01-02 09:00:21","2024-01-02 09:10:43","0","Anonymized","100","621","1","2024-01-02 09:10:43","R_7GvvBKY4InOzlQD","","","","","Anonymized","Anonymized","anonymous","EN","1","5beb92fbe0a3940001543d8c","2","2","2","4","6","95","90","90","70","1","","","","","","","75","75","75","65","75","75","80","70","2","","3","","60","4","","1","35","","","","18.61"
"2024-01-02 09:06:17","2024-01-02 09:10:52","0","Anonymized","100","274","1","2024-01-02 09:10:52","R_3sAMJM1H7OKzLWe","","","","","Anonymized","Anonymized","anonymous","EN","1","5b11afecc85dc40001621432","2","2","2","4","5","55","60","30","10","1","","","","","","","60","65","55","55","50","45","55","55","1","","3","","25","1","","1","60","","","","11.80"
"2024-01-02 09:06:15","2024-01-02 09:10:56","0","Anonymized","100","280","1","2024-01-02 09:10:56","R_6nTLJKnDUwxj1fG","","","","","Anonymized","Anonymized","anonymous","EN","1","648c815013ff60a0d783f986","2","2","3","4","","","","","","","6","70","65","93","79","2","73","75","85","61","61","47","61","81","1","","3","","65","4","","1","72","","","","19.32"
